dataset,k,N,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
nfc_k6.csv,6,1688,10,10000,0.0859,0.0895,0.0884,0.018,NA,0.0853,0.0911,0.1107,0.0578,0.0929,0.0708,0,0,0,0,10000,0,0,0,0,0,0,85.01680016517639
nfc_k6.csv,6,1688,25,10000,0.135,0.1318,0.159,0.0944,0.1351,0.1304,0.1541,0.1826,0.1019,0.0733,0.119,0,0,0,0,0,0,0,0,0,0,0,85.03436136245728
nfc_k6.csv,6,1688,50,10000,0.2008,0.197,0.2927,0.1729,0.1912,0.1914,0.2351,0.2917,0.1556,0.0629,0.1628,0,0,0,0,0,0,0,0,0,0,0,79.75261330604553
nfc_k6.csv,6,1688,100,10000,0.334,0.3885,0.6107,0.2671,0.2563,0.392,0.3803,0.5739,0.2333,0.0792,0.2295,0,0,0,0,0,0,0,0,0,0,0,77.75395727157593
nfc_k6.csv,6,1688,250,10000,0.7478,0.963,0.9933,0.5011,0.4593,0.9798,0.7933,1,0.4501,0.1248,0.3727,0,0,0,0,0,0,0,0,0,0,0,85.25421190261841
nfc_k6.csv,6,1688,500,10000,0.9987,1,1,0.7411,0.6972,1,0.9993,1,0.7124,0.2213,0.5689,0,0,0,0,0,0,0,0,0,0,0,100.39351177215576
nfc_k6.csv,6,1688,1000,10000,1,1,1,0.9738,0.9612,1,1,1,0.9696,0.4998,0.9043,0,0,0,0,0,0,0,0,0,0,0,128.73456478118896
nfc_k6.csv,6,1688,1500,10000,1,1,1,1,1,1,1,1,0.9999,0.9215,0.9995,0,0,0,0,0,0,0,0,0,0,0,162.2132751941681
