nivel,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
bajo_moderado,6,10,10000,0.0506,0.0524,0.054,0.0061,NA,0.0503,0.0473,0.0716,0.0437,0.1546,0.0402,0,0,0,0,10000,0,0,0,0,0,0,90.16427493095398
bajo_moderado,6,25,10000,0.0939,0.085,0.0727,0.0128,0.0659,0.0794,0.0534,0.09,0.1074,0.255,0.0643,0,0,0,0,0,0,0,0,0,0,0,89.54655599594116
bajo_moderado,6,50,10000,0.2054,0.1596,0.1313,0.0155,0.1522,0.1307,0.1093,0.122,0.219,0.3395,0.1315,0,0,0,0,0,0,0,0,0,0,0,84.33330869674683
bajo_moderado,6,100,10000,0.5901,0.3883,0.3204,0.0441,0.3453,0.2915,0.3811,0.2427,0.3773,0.5053,0.3022,0,0,0,0,0,0,0,0,0,0,0,84.29096460342407
bajo_moderado,6,250,10000,0.9983,0.9314,0.8417,0.7246,0.8842,0.7842,0.9896,0.9255,0.6679,0.8583,0.826,0,0,0,0,0,0,0,0,0,0,0,97.39194965362549
bajo_moderado,6,500,10000,1,1,0.9984,0.9978,0.9995,0.9976,1,0.9918,0.9086,0.9883,0.9961,0,0,0,0,0,0,0,0,0,0,0,115.36090636253357
bajo_moderado,6,1000,10000,1,1,1,1,1,1,1,1,0.9953,1,1,0,0,0,0,0,0,0,0,0,0,0,152.6463623046875
bajo_moderado,6,1500,10000,1,1,1,1,1,1,1,1,0.9999,1,1,0,0,0,0,0,0,0,0,0,0,0,193.56390380859375
