nivel,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
moderado,9,10,10000,0.1106,0.1062,0.0893,0.0243,NA,0.1008,0.1104,0.106,0.0701,0.1481,0.1026,0,0,0,0,10000,0,0,0,0,0,0,81.25032544136047
moderado,9,25,10000,0.2864,0.2427,0.1775,0.0934,0.166,0.2145,0.2442,0.1616,0.0909,0.285,0.2442,0,0,0,0,0,0,0,0,0,0,0,82.41376614570618
moderado,9,50,10000,0.6102,0.4898,0.3579,0.2368,0.318,0.4156,0.5256,0.2548,0.1096,0.4685,0.5063,0,0,0,0,0,0,0,0,0,0,0,78.27220320701599
moderado,9,100,10000,0.9553,0.8616,0.7069,0.6686,0.7346,0.7721,0.9146,0.5728,0.1142,0.746,0.8731,0,0,0,0,0,0,0,0,0,0,0,76.24187755584717
moderado,9,250,10000,1,0.9998,0.9967,0.9996,0.9995,0.9978,1,0.9905,0.1013,0.9856,0.9998,0,0,0,0,0,0,0,0,0,0,0,85.6653208732605
moderado,9,500,10000,1,1,1,1,1,1,1,1,0.1021,0.9999,1,0,0,0,0,0,0,0,0,0,0,0,101.86944508552551
moderado,9,1000,10000,1,1,1,1,1,1,1,1,0.1191,1,1,0,0,0,0,0,0,0,0,0,0,0,140.0139558315277
moderado,9,1500,10000,1,1,1,1,1,1,1,1,0.1295,1,1,0,0,0,0,0,0,0,0,0,0,0,178.76003575325012
